MURDGRP,SEX,MSA_LABEL,WEAPON_CODE,TOTAL,SOLVED,PERCENT,WEAPON_LABEL,UNSOLVED
1637775,2,"Hickory-Lenoir-Morganton, NC",5,5,4,0.8,"Firearm, type not stated",1
4604962,2,"Fort Walton Beach-Destin, FL",5,5,4,0.8,"Firearm, type not stated",1
5146163,2,"Fresno, CA",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
10394983,1,"Colorado Springs, CO",4,5,4,0.8,Fire,1
10855451,2,"Morgantown, WV",7,5,4,0.8,Knife or cutting instrument,1
11104220,1,Rural Iowa,4,5,4,0.8,Fire,1
11333831,2,"Albany-Schenectady-Troy, NY",17,5,4,0.8,Weapon Not Reported,1
11358196,2,"Grand Junction, CO",14,5,4,0.8,Rifle,1
12627340,2,"Farmington, NM",1,5,4,0.8,"Blunt object - hammer, club, etc",1
13894926,2,"El Centro, CA",10,5,4,0.8,Other or type unknown,1
14503005,1,Rural Iowa,9,5,4,0.8,Other gun,1
15562414,2,"Victoria, TX",14,5,4,0.8,Rifle,1
17161876,2,Rural Georgia,9,5,4,0.8,Other gun,1
17757156,1,"Lubbock, TX",4,5,4,0.8,Fire,1
20283027,2,Rural Georgia,8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
20345826,1,"Lima, OH",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
20951500,2,"Springfield, OH",15,5,4,0.8,Shotgun,1
21634369,2,Rural Pennsylvania,9,5,4,0.8,Other gun,1
22384935,1,Rural Kentucky,12,5,4,0.8,Poison - does not include gas,1
22566591,2,Rural Nebraska,4,5,4,0.8,Fire,1
24319374,1,"Lake Charles, LA",4,5,4,0.8,Fire,1
24455855,9,"Washington-Arlington-Alexandria, DC-VA-MD-WV",6,5,4,0.8,"Handgun - pistol, revolver, etc",1
26929796,9,"Oklahoma City, OK",10,5,4,0.8,Other or type unknown,1
27285707,1,"Charleston, WV",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
31380158,1,"Madera, CA",2,5,4,0.8,Drowning,1
31715018,2,"Canton-Massillon, OH",14,5,4,0.8,Rifle,1
32172376,2,"Longview, WA",7,5,4,0.8,Knife or cutting instrument,1
32511476,1,"Spartanburg, SC",0,5,4,0.8,Asphyxiation - includes death by gas,1
34095274,1,"Harrisburg-Carlisle, PA",9,5,4,0.8,Other gun,1
34317922,1,"Decatur, AL",1,5,4,0.8,"Blunt object - hammer, club, etc",1
34522055,1,"Lafayette, IN",10,5,4,0.8,Other or type unknown,1
35784962,1,"Athens-Clarke County, GA",11,5,4,0.8,"Personal weapons, includes beating",1
36628401,2,"Sioux Falls, SD",0,5,4,0.8,Asphyxiation - includes death by gas,1
36771997,1,"Bridgeport-Stamford-Norwalk, CT",0,5,4,0.8,Asphyxiation - includes death by gas,1
36969504,1,"Punta Gorda, FL",10,5,4,0.8,Other or type unknown,1
37227015,2,"Sarasota-Bradenton-Venice, FL",14,5,4,0.8,Rifle,1
37478514,1,"Houma-Bayou Cane-Thibodaux, LA",9,5,4,0.8,Other gun,1
37708428,2,"Decatur, AL",15,5,4,0.8,Shotgun,1
40266046,2,"Colorado Springs, CO",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
41814470,1,"Asheville, NC",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
42061983,1,"Cleveland, TN",10,5,4,0.8,Other or type unknown,1
44941545,2,"Casper, WY",10,5,4,0.8,Other or type unknown,1
45872717,1,"Roanoke, VA",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
46446529,1,"Honolulu, HI",0,5,4,0.8,Asphyxiation - includes death by gas,1
46885035,2,"Redding, CA",5,5,4,0.8,"Firearm, type not stated",1
47740202,1,Rural Oregon,8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
49428878,1,"Fresno, CA",2,5,4,0.8,Drowning,1
49786022,1,"Topeka, KS",0,5,4,0.8,Asphyxiation - includes death by gas,1
50552628,1,"Pensacola-Ferry Pass-Brent, FL",4,5,4,0.8,Fire,1
51165225,1,"Cumberland, MD-WV",16,5,4,0.8,Strangulation - hanging,1
51702009,1,"Corvallis, OR",10,5,4,0.8,Other or type unknown,1
52257932,1,"La Crosse, WI-MN",1,5,4,0.8,"Blunt object - hammer, club, etc",1
54116372,2,"Fond du Lac, WI",7,5,4,0.8,Knife or cutting instrument,1
56198421,2,"Lancaster, PA",5,5,4,0.8,"Firearm, type not stated",1
59227371,1,"Florence-Muscle Shoals, AL",11,5,4,0.8,"Personal weapons, includes beating",1
59686943,2,Rural Oregon,9,5,4,0.8,Other gun,1
59804467,2,"Ocean City, NJ",7,5,4,0.8,Knife or cutting instrument,1
60189913,1,"Rochester, MN",15,5,4,0.8,Shotgun,1
60328216,2,"Sherman-Denison, TX",15,5,4,0.8,Shotgun,1
60440881,2,"Glens Falls, NY",10,5,4,0.8,Other or type unknown,1
60472486,2,"Indianapolis, IN",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
61814733,2,"Kalamazoo-Portage, MI",4,5,4,0.8,Fire,1
61920588,2,Rural Wyoming,8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
61932914,2,"Fargo, ND-MN",10,5,4,0.8,Other or type unknown,1
66426796,1,"Honolulu, HI",13,5,4,0.8,Pushed or thrown out window,1
66986794,2,"Owensboro, KY",11,5,4,0.8,"Personal weapons, includes beating",1
67353408,2,"Kingston, NY",16,5,4,0.8,Strangulation - hanging,1
68410112,2,"College Station-Bryan, TX",5,5,4,0.8,"Firearm, type not stated",1
69182726,2,"York-Hanover, PA",4,5,4,0.8,Fire,1
69211877,2,"Ogden-Clearfield, UT",16,5,4,0.8,Strangulation - hanging,1
69569226,2,"Burlington-South Burlington, VT",10,5,4,0.8,Other or type unknown,1
71471792,2,"Green Bay, WI",1,5,4,0.8,"Blunt object - hammer, club, etc",1
71609661,2,Rural Alaska,8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
73723857,1,"St. Cloud, MN",1,5,4,0.8,"Blunt object - hammer, club, etc",1
74441945,1,"Cumberland, MD-WV",1,5,4,0.8,"Blunt object - hammer, club, etc",1
76170047,2,"Billings, MT",11,5,4,0.8,"Personal weapons, includes beating",1
76422885,2,"Longview, WA",10,5,4,0.8,Other or type unknown,1
77484383,2,"Bremerton-Silverdale, WA",10,5,4,0.8,Other or type unknown,1
77689862,1,"Mansfield, OH",1,5,4,0.8,"Blunt object - hammer, club, etc",1
77786050,1,"Modesto, CA",0,5,4,0.8,Asphyxiation - includes death by gas,1
79382931,2,"Mobile, AL",16,5,4,0.8,Strangulation - hanging,1
81160400,1,"Bakersfield, CA",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
81799913,2,"Ithaca, NY",11,5,4,0.8,"Personal weapons, includes beating",1
82430918,2,"Erie, PA",16,5,4,0.8,Strangulation - hanging,1
82620097,1,"Gulfport-Biloxi, MS",9,5,4,0.8,Other gun,1
85396917,2,"Macon, GA",0,5,4,0.8,Asphyxiation - includes death by gas,1
85806954,1,"Johnson City, TN",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
86157543,2,"Bloomington, IN",10,5,4,0.8,Other or type unknown,1
87407801,2,"San Luis Obispo-Paso Robles, CA",0,5,4,0.8,Asphyxiation - includes death by gas,1
88289325,2,"Wausau, WI",10,5,4,0.8,Other or type unknown,1
88763517,1,"Winchester, VA-WV",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
89991945,1,"Oxnard-Thousand Oaks-Ventura, CA",0,5,4,0.8,Asphyxiation - includes death by gas,1
90465787,2,"San Luis Obispo-Paso Robles, CA",10,5,4,0.8,Other or type unknown,1
90489254,1,"Punta Gorda, FL",11,5,4,0.8,"Personal weapons, includes beating",1
90820462,2,"Hartford, CT",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
91818362,1,"Tuscaloosa, AL",1,5,4,0.8,"Blunt object - hammer, club, etc",1
93026252,2,"Bangor, ME",10,5,4,0.8,Other or type unknown,1
93801861,1,"Glens Falls, NY",10,5,4,0.8,Other or type unknown,1
94888176,1,"Barnstable Town, MA",1,5,4,0.8,"Blunt object - hammer, club, etc",1
95277249,2,"Longview, WA",16,5,4,0.8,Strangulation - hanging,1
95697637,1,"Bloomington-Normal, IL",1,5,4,0.8,"Blunt object - hammer, club, etc",1
95988452,2,"Syracuse, NY",0,5,4,0.8,Asphyxiation - includes death by gas,1
96219443,2,"St. Joseph, MO-KS",1,5,4,0.8,"Blunt object - hammer, club, etc",1
98366629,2,"Dover, DE",10,5,4,0.8,Other or type unknown,1
99174093,2,"Fort Wayne, IN",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
99635418,1,"Palm Bay-Melbourne-Titusville, FL",8,5,4,0.8,"Narcotics or drugs, sleeping pills",1
286936,2,"Vineland-Millville-Bridgeton, NJ",16,4,3,0.75,Strangulation - hanging,1
689175,2,"College Station-Bryan, TX",16,4,3,0.75,Strangulation - hanging,1
1007998,2,"Charleston, WV",16,4,3,0.75,Strangulation - hanging,1
1150129,1,"Bay City, MI",10,4,3,0.75,Other or type unknown,1
2547496,2,"Jonesboro, AR",1,4,3,0.75,"Blunt object - hammer, club, etc",1
3066655,1,"Wausau, WI",5,4,3,0.75,"Firearm, type not stated",1
4190660,1,"Racine, WI",4,4,3,0.75,Fire,1
5063611,2,"Anniston-Oxford, AL",14,4,3,0.75,Rifle,1
5787230,1,"Charleston, WV",16,4,3,0.75,Strangulation - hanging,1
6001086,1,"Bellingham, WA",4,4,3,0.75,Fire,1
6029220,2,"Hinesville-Fort Stewart, GA",5,4,3,0.75,"Firearm, type not stated",1
6474539,2,"Laredo, TX",16,4,3,0.75,Strangulation - hanging,1
6551400,1,"Philadelphia-Camden-Wilmington, PA-NJ-DE",12,4,3,0.75,Poison - does not include gas,1
6603136,2,"Salisbury, MD",0,4,3,0.75,Asphyxiation - includes death by gas,1
6629553,1,"Poughkeepsie-Newburgh-Middletown, NY",0,4,3,0.75,Asphyxiation - includes death by gas,1
6761638,2,"Champaign-Urbana, IL",5,4,3,0.75,"Firearm, type not stated",1
7598406,1,"State College, PA",14,4,3,0.75,Rifle,1
7621841,2,"Fort Wayne, IN",0,4,3,0.75,Asphyxiation - includes death by gas,1
8465743,1,"Sioux City, IA-NE-SD",1,4,3,0.75,"Blunt object - hammer, club, etc",1
8491017,1,Rural Illinois,16,4,3,0.75,Strangulation - hanging,1
8588795,2,"Pueblo, CO",15,4,3,0.75,Shotgun,1
8696851,2,"Waco, TX",14,4,3,0.75,Rifle,1
10005361,2,"Olympia, WA",16,4,3,0.75,Strangulation - hanging,1
10912590,1,"Chattanooga, TN-GA",4,4,3,0.75,Fire,1
10936032,1,"Casper, WY",14,4,3,0.75,Rifle,1
13082571,1,"Ithaca, NY",11,4,3,0.75,"Personal weapons, includes beating",1
13244628,1,"Palm Bay-Melbourne-Titusville, FL",4,4,3,0.75,Fire,1
14269556,2,Rural Idaho,16,4,3,0.75,Strangulation - hanging,1
14359023,2,"Chattanooga, TN-GA",9,4,3,0.75,Other gun,1
14511937,1,"Santa Rosa-Petaluma, CA",0,4,3,0.75,Asphyxiation - includes death by gas,1
15040192,1,"Toledo, OH",2,4,3,0.75,Drowning,1
15897571,2,"Duluth, MN-WI",5,4,3,0.75,"Firearm, type not stated",1
16473761,1,"Hattiesburg, MS",1,4,3,0.75,"Blunt object - hammer, club, etc",1
17056857,2,"Lawrence, KS",7,4,3,0.75,Knife or cutting instrument,1
17910771,2,Rural Montana,8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
18063108,1,"Bakersfield, CA",9,4,3,0.75,Other gun,1
18569624,1,Rural Indiana,0,4,3,0.75,Asphyxiation - includes death by gas,1
18954864,2,"Lexington-Fayette, KY",4,4,3,0.75,Fire,1
19110261,1,"Janesville, WI",1,4,3,0.75,"Blunt object - hammer, club, etc",1
19361023,9,"Indianapolis, IN",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
20050656,2,"Macon, GA",4,4,3,0.75,Fire,1
22373464,1,"Corpus Christi, TX",0,4,3,0.75,Asphyxiation - includes death by gas,1
22542881,2,"Trenton-Ewing, NJ",14,4,3,0.75,Rifle,1
23618693,1,"Little Rock-North Little Rock, AR",2,4,3,0.75,Drowning,1
23843539,1,"Owensboro, KY",14,4,3,0.75,Rifle,1
24569140,1,Rural Maine,2,4,3,0.75,Drowning,1
25056719,2,"Provo-Orem, UT",5,4,3,0.75,"Firearm, type not stated",1
25721973,2,"Wheeling, WV-OH",11,4,3,0.75,"Personal weapons, includes beating",1
27021634,2,"State College, PA",7,4,3,0.75,Knife or cutting instrument,1
27021770,9,"Columbus, OH",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
27135651,2,"Amarillo, TX",16,4,3,0.75,Strangulation - hanging,1
28149660,2,"Youngstown-Warren-Boardman, OH-PA",9,4,3,0.75,Other gun,1
28466394,1,"Kingston, NY",4,4,3,0.75,Fire,1
28562215,1,"Wausau, WI",1,4,3,0.75,"Blunt object - hammer, club, etc",1
29213249,2,"Dalton, GA",1,4,3,0.75,"Blunt object - hammer, club, etc",1
29541460,1,"Cedar Rapids, IA",1,4,3,0.75,"Blunt object - hammer, club, etc",1
29953749,2,Rural Florida,0,4,3,0.75,Asphyxiation - includes death by gas,1
30689391,1,"Austin-Round Rock, TX",2,4,3,0.75,Drowning,1
31787216,1,"Lubbock, TX",16,4,3,0.75,Strangulation - hanging,1
32054933,2,"Sandusky, OH",7,4,3,0.75,Knife or cutting instrument,1
32789856,1,"Pittsfield, MA",10,4,3,0.75,Other or type unknown,1
32819276,9,"McAllen-Edinburg-Mission, TX",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
33454792,2,"Lewiston-Auburn, ME",1,4,3,0.75,"Blunt object - hammer, club, etc",1
33815757,2,"Beaumont-Port Arthur, TX",4,4,3,0.75,Fire,1
34271112,2,"Scranton--Wilkes-Barre, PA",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
36464673,2,"Akron, OH",16,4,3,0.75,Strangulation - hanging,1
37563056,2,"Philadelphia-Camden-Wilmington, PA-NJ-DE",3,4,3,0.75,Explosives,1
37862650,1,"Winston-Salem, NC",16,4,3,0.75,Strangulation - hanging,1
38328840,1,"Jacksonville, NC",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
38566047,1,"Weirton-Steubenville, WV-OH",14,4,3,0.75,Rifle,1
41444539,2,"Evansville, IN-KY",0,4,3,0.75,Asphyxiation - includes death by gas,1
41596318,2,"Lewiston, ID-WA",7,4,3,0.75,Knife or cutting instrument,1
41662406,1,"Charlotte-Gastonia-Concord, NC-SC",12,4,3,0.75,Poison - does not include gas,1
41886804,1,"Williamsport, PA",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
43244486,2,"Danville, VA",16,4,3,0.75,Strangulation - hanging,1
44633678,1,"Greenville, SC",0,4,3,0.75,Asphyxiation - includes death by gas,1
45440653,2,"Boulder, CO",10,4,3,0.75,Other or type unknown,1
45460469,1,"Ames, IA",10,4,3,0.75,Other or type unknown,1
46884716,2,"Anderson, IN",10,4,3,0.75,Other or type unknown,1
47026568,2,"Michigan City-La Porte, IN",1,4,3,0.75,"Blunt object - hammer, club, etc",1
47937945,2,"Amarillo, TX",0,4,3,0.75,Asphyxiation - includes death by gas,1
51118446,9,"Little Rock-North Little Rock, AR",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
51186102,1,Rural Utah,8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
51921618,1,"Cheyenne, WY",1,4,3,0.75,"Blunt object - hammer, club, etc",1
53700922,1,"Grand Forks, ND-MN",10,4,3,0.75,Other or type unknown,1
55086597,2,"Corvallis, OR",7,4,3,0.75,Knife or cutting instrument,1
56047637,1,"Anderson, IN",10,4,3,0.75,Other or type unknown,1
57272037,2,"Bloomington-Normal, IL",10,4,3,0.75,Other or type unknown,1
57470962,2,"Brownsville-Harlingen, TX",0,4,3,0.75,Asphyxiation - includes death by gas,1
57561577,1,"Lexington-Fayette, KY",16,4,3,0.75,Strangulation - hanging,1
57797194,2,Rural Pennsylvania,12,4,3,0.75,Poison - does not include gas,1
58078501,1,"Knoxville, TN",0,4,3,0.75,Asphyxiation - includes death by gas,1
58497400,1,Rural Ohio,16,4,3,0.75,Strangulation - hanging,1
58881330,2,"Lincoln, NE",16,4,3,0.75,Strangulation - hanging,1
59885933,2,"Sheboygan, WI",10,4,3,0.75,Other or type unknown,1
59973296,1,"Elmira, NY",14,4,3,0.75,Rifle,1
61291511,2,"Modesto, CA",4,4,3,0.75,Fire,1
61643769,1,"St. Louis, MO-IL",12,4,3,0.75,Poison - does not include gas,1
62013555,1,"Visalia-Porterville, CA",4,4,3,0.75,Fire,1
62403841,1,"Dothan, AL",1,4,3,0.75,"Blunt object - hammer, club, etc",1
62560444,2,"Athens-Clarke County, GA",11,4,3,0.75,"Personal weapons, includes beating",1
62936425,1,"Harrisburg-Carlisle, PA",16,4,3,0.75,Strangulation - hanging,1
63314759,1,"St. Cloud, MN",5,4,3,0.75,"Firearm, type not stated",1
63708659,2,Rural Idaho,12,4,3,0.75,Poison - does not include gas,1
64004213,1,"Olympia, WA",4,4,3,0.75,Fire,1
65269162,1,"Vero Beach, FL",1,4,3,0.75,"Blunt object - hammer, club, etc",1
65694675,1,"Longview, WA",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
66523385,2,"Bremerton-Silverdale, WA",15,4,3,0.75,Shotgun,1
67382248,2,"Lafayette, LA",0,4,3,0.75,Asphyxiation - includes death by gas,1
69847242,1,"Bay City, MI",4,4,3,0.75,Fire,1
70749373,1,"Oxnard-Thousand Oaks-Ventura, CA",4,4,3,0.75,Fire,1
70955514,1,"Portland-Vancouver-Beaverton, OR-WA",13,4,3,0.75,Pushed or thrown out window,1
72759180,2,"Cleveland, TN",14,4,3,0.75,Rifle,1
72868517,2,"Evansville, IN-KY",1,4,3,0.75,"Blunt object - hammer, club, etc",1
73415328,2,"Springfield, MO",0,4,3,0.75,Asphyxiation - includes death by gas,1
74396908,1,"Ann Arbor, MI",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
74531741,9,"Toledo, OH",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
74943050,1,"Kingsport-Bristol-Bristol, TN-VA",16,4,3,0.75,Strangulation - hanging,1
74959258,1,Rural Montana,9,4,3,0.75,Other gun,1
76662686,1,"Altoona, PA",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
77552829,2,"Kokomo, IN",7,4,3,0.75,Knife or cutting instrument,1
78832150,1,"Pine Bluff, AR",4,4,3,0.75,Fire,1
79631480,2,"Bowling Green, KY",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
79763856,2,"Kokomo, IN",1,4,3,0.75,"Blunt object - hammer, club, etc",1
79963842,1,"Carson City, NV",5,4,3,0.75,"Firearm, type not stated",1
80116708,9,"Florence-Muscle Shoals, AL",10,4,3,0.75,Other or type unknown,1
80589034,1,"Waterloo-Cedar Falls, IA",1,4,3,0.75,"Blunt object - hammer, club, etc",1
80592804,2,"Lexington-Fayette, KY",0,4,3,0.75,Asphyxiation - includes death by gas,1
80995376,2,Rural Delaware,16,4,3,0.75,Strangulation - hanging,1
81168907,2,"Jackson, MI",4,4,3,0.75,Fire,1
81724343,1,"Baltimore-Towson, MD",12,4,3,0.75,Poison - does not include gas,1
81763025,2,"Dothan, AL",14,4,3,0.75,Rifle,1
81831944,2,"Charleston-North Charleston, SC",16,4,3,0.75,Strangulation - hanging,1
82154059,1,"Evansville, IN-KY",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
82250199,1,"Bangor, ME",10,4,3,0.75,Other or type unknown,1
83122277,2,"Harrisonburg, VA",1,4,3,0.75,"Blunt object - hammer, club, etc",1
84608610,2,"Colorado Springs, CO",9,4,3,0.75,Other gun,1
85708675,2,"Decatur, AL",1,4,3,0.75,"Blunt object - hammer, club, etc",1
86043814,1,"Wausau, WI",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
86364147,1,"Wilmington, NC",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
87739284,1,"Winchester, VA-WV",1,4,3,0.75,"Blunt object - hammer, club, etc",1
88061920,2,"Lawrence, KS",11,4,3,0.75,"Personal weapons, includes beating",1
88088889,2,Rural New York,17,4,3,0.75,Weapon Not Reported,1
88843196,1,"Albany-Schenectady-Troy, NY",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
88922100,2,"Phoenix-Mesa-Scottsdale, AZ",9,4,3,0.75,Other gun,1
88925671,1,"Saginaw, MI",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
89421010,2,"Pascagoula, MS",1,4,3,0.75,"Blunt object - hammer, club, etc",1
91264835,2,"El Centro, CA",16,4,3,0.75,Strangulation - hanging,1
92000613,1,"Vineland-Millville-Bridgeton, NJ",9,4,3,0.75,Other gun,1
92048522,2,Rural Florida,8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
92146629,1,"Beaumont-Port Arthur, TX",16,4,3,0.75,Strangulation - hanging,1
92449074,2,"Altoona, PA",11,4,3,0.75,"Personal weapons, includes beating",1
92879191,2,"Fargo, ND-MN",15,4,3,0.75,Shotgun,1
94252776,2,"Salt Lake City, UT",2,4,3,0.75,Drowning,1
94583058,1,"Lexington-Fayette, KY",4,4,3,0.75,Fire,1
96081674,1,"Pittsfield, MA",1,4,3,0.75,"Blunt object - hammer, club, etc",1
96487430,2,"Austin-Round Rock, TX",8,4,3,0.75,"Narcotics or drugs, sleeping pills",1
96594240,2,"Utica-Rome, NY",4,4,3,0.75,Fire,1
96703903,2,"Anderson, IN",16,4,3,0.75,Strangulation - hanging,1
96832808,9,"Tulsa, OK",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
96917701,2,"Bellingham, WA",4,4,3,0.75,Fire,1
98524911,1,"Merced, CA",16,4,3,0.75,Strangulation - hanging,1
98687051,2,"Lawrence, KS",10,4,3,0.75,Other or type unknown,1
99123445,2,"Hickory-Lenoir-Morganton, NC",16,4,3,0.75,Strangulation - hanging,1
99197899,9,"Nashville-Davidson-Murfreesboro, TN",6,4,3,0.75,"Handgun - pistol, revolver, etc",1
99350492,1,Rural Oklahoma,12,4,3,0.75,Poison - does not include gas,1
99686515,1,Rural South Dakota,4,4,3,0.75,Fire,1
208635,1,"Muncie, IN",14,3,2,0.6666666666666666,Rifle,1
572505,1,"Jacksonville, NC",4,3,2,0.6666666666666666,Fire,1
669341,2,"Youngstown-Warren-Boardman, OH-PA",8,3,2,0.6666666666666666,"Narcotics or drugs, sleeping pills",1
744274,1,"Yakima, WA",0,3,2,0.6666666666666666,Asphyxiation - includes death by gas,1
1088976,9,"Chicago-Naperville-Joliet, IL-IN-WI",11,3,2,0.6666666666666666,"Personal weapons, includes beating",1
1635936,1,"Lincoln, NE",0,3,2,0.6666666666666666,Asphyxiation - includes death by gas,1
1843542,2,"Columbia, MO",16,3,2,0.6666666666666666,Strangulation - hanging,1
2388193,1,"Columbus, IN",15,3,2,0.6666666666666666,Shotgun,1
2634769,1,Rural Pennsylvania,13,3,2,0.6666666666666666,Pushed or thrown out window,1
3353193,2,"Decatur, IL",1,3,2,0.6666666666666666,"Blunt object - hammer, club, etc",1
3522159,1,Rural New Hampshire,16,3,2,0.6666666666666666,Strangulation - hanging,1
4780503,1,"Dubuque, IA",14,3,2,0.6666666666666666,Rifle,1
4891024,9,"Baton Rouge, LA",6,3,2,0.6666666666666666,"Handgun - pistol, revolver, etc",1
5562888,2,"Ocean City, NJ",4,3,2,0.6666666666666666,Fire,1
6315127,9,Rural Tennessee,15,3,2,0.6666666666666666,Shotgun,1
